age,fnlwgt,capital-gain,capital-loss,hours-per-week,education_ordinal,occupation_target,native-country_target,workclass_Local-gov,workclass_Never-worked,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed,relationship_Not-in-family,relationship_Other-relative,relationship_Own-child,relationship_Unmarried,relationship_Wife,race_Asian-Pac-Islander,race_Black,race_Other,race_White,sex_Male,income,income_bin
-0.012343172654130874,-1.54314956202405,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,7,0.2535688361964675,0.22679653934435878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
0.36129387587079903,0.9977700392330594,-0.22790055668167178,-0.1305912387211806,0.40479029078977835,14,0.44813829787234044,0.22679653934435878,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,>50K,1
0.1371116467558411,0.045716548061357255,-0.22790055668167178,-0.1305912387211806,1.6728926945677083,16,0.30655261952039103,0.22679653934435878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
1.1832953826256447,1.0939973999336408,-0.22790055668167178,-0.1305912387211806,-1.7087137155067713,9,0.03753910323253389,0.22562231507091154,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,<=50K,0
-0.23652540176908882,-1.080320180369404,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,5,0.09972801450589303,0.22679653934435878,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,<=50K,0
1.5569324311505746,-0.7698564160791925,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.2783143107989464,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,<=50K,0
1.3327502020356168,0.2708389673836378,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,13,0.27,0.2233469676014478,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-1.4321639570488645,-0.19777119744818694,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.21611876988335102,0.2233469676014478,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
1.1832953826256447,-0.08276352946415055,-0.22790055668167178,-0.1305912387211806,1.6728926945677083,10,0.30655261952039103,0.1590909090909091,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,>50K,1
0.0623842370508551,1.7223945882455098,-0.22790055668167178,-0.1305912387211806,3.3636958996049477,9,0.44813829787234044,0.22679653934435878,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
0.8096583341007149,0.044191733800932845,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.2149094781682641,0.22562231507091154,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-1.1332543182289205,0.018549762345567843,-0.22790055668167178,-0.1305912387211806,0.9965714125528122,12,0.31048387096774194,0.2233469676014478,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
-1.3574365473438785,0.7453071211779791,-0.22790055668167178,-0.1305912387211806,0.32025013053791634,10,0.24808612440191388,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,<=50K,0
0.5107486952807709,1.9123208201768547,-0.22790055668167178,6.192306424423968,-0.01791051046953158,13,0.43911685994647637,0.2233469676014478,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
-0.6101624502940187,-1.2433594975568096,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.12831655992680696,0.2233469676014478,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
-1.2079817279339065,1.1843860731180398,-0.22790055668167178,-0.1305912387211806,-2.1314145167660814,10,0.039832285115303984,0.2264423360245153,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,<=50K,0
0.7349309243957289,0.517463197922536,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,7,0.11812023708721422,0.1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,<=50K,0
-1.2827091376388924,0.08119260642414301,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.11611274716028608,0.2233469676014478,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
-1.4321639570488645,3.42894161663228,-0.22790055668167178,-0.1305912387211806,-1.2860129142474614,9,0.13126275221038314,0.22679653934435878,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,<=50K,0
-0.5354350405890327,-1.009783044740024,-0.22790055668167178,-0.1305912387211806,-0.18699083097325556,10,0.2535688361964675,0.22679653934435878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
0.7349309243957289,0.7401150321140023,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,12,0.30655261952039103,0.22679653934435878,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.5354350405890327,3.079431026407403,-0.22790055668167178,-0.1305912387211806,0.2357099702860544,5,0.11611274716028608,0.2233469676014478,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
1.1085679729206588,-0.967783097516182,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,13,0.30801041507122073,0.22632740108839536,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-1.0585269085239346,-0.15248035362431495,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,13,0.27,0.2233469676014478,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
0.8096583341007149,-0.908604863054647,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.13126275221038314,0.22679653934435878,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,<=50K,0
-0.9837994988189486,0.9765867018809608,-0.22790055668167178,-0.1305912387211806,-0.44061131172884155,9,0.06403940886699508,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
1.4074776117406027,1.4390011024394154,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,13,0.3061505507955936,0.2233469676014478,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,>50K,1
1.1085679729206588,-0.4287419550098168,-0.22790055668167178,-0.1305912387211806,-0.18699083097325556,9,0.12195121951219512,0.22679653934435878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
0.436021285575785,-0.5832210807478776,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,14,0.4464325654216059,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,<=50K,0
0.21183905646082707,-0.8413875761947986,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,11,0.21810089020771514,0.22679653934435878,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.6848898599990046,0.7979132131626214,-0.22790055668167178,-0.1305912387211806,0.2357099702860544,11,0.3115151515151515,0.22562231507091154,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
-0.9837994988189486,-1.5104529119334305,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.45048845470692717,0.22632740108839536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,<=50K,0
-1.5068913667538504,0.3683595249886296,-0.22790055668167178,-0.1305912387211806,-0.8633121129881515,9,0.04028066528066528,0.22679653934435878,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,<=50K,0
0.8843857438057009,0.6060471858746607,-0.22790055668167178,-0.1305912387211806,1.2501918933083982,13,0.44813829787234044,0.22679653934435878,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,>50K,1
0.6602035146907429,-0.7619717752515549,-0.22790055668167178,-0.1305912387211806,1.6728926945677083,9,0.4464325654216059,0.2264423360245153,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
0.36129387587079903,0.47487455658549205,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.2783143107989464,0.2264423360245153,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
0.585476104985757,0.2690535835976978,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,3,0.11611274716028608,0.04845222072678331,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.23652540176908882,-1.2780924502357176,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,11,0.03753910323253389,0.07194244604316546,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
0.21183905646082707,-0.39968362755324777,-0.22790055668167178,-0.1305912387211806,0.6584107715453643,9,0.13126275221038314,0.22679653934435878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.6101624502940187,-0.006185041132076304,2.1700539336765297,-0.1305912387211806,-0.01791051046953158,9,0.11611274716028608,0.2233469676014478,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.6101624502940187,-1.2477505765979051,0.9234811425587411,-0.1305912387211806,-0.01791051046953158,13,0.2535688361964675,0.22679653934435878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.46070763088404676,1.0147649627305746,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,4,0.3061505507955936,0.2233469676014478,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
0.7349309243957289,-0.3777957874099403,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.18957871396895787,0.22562231507091154,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
0.28656646616581305,-0.6963468577143016,-0.22790055668167178,-0.1305912387211806,0.40479029078977835,16,0.30801041507122073,0.22632740108839536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-0.6848898599990046,-0.8028329371416624,-0.22790055668167178,-0.1305912387211806,1.5038123740639842,10,0.2783143107989464,0.22679653934435878,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
-0.16179799206410284,-0.3208854728927076,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.22240802675585283,0.2264423360245153,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.7596172697039907,-0.05415878599644191,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.13126275221038314,0.22679653934435878,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,<=50K,0
1.1085679729206588,-0.1827932750926256,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.12831655992680696,0.2233469676014478,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,>50K,1
0.8096583341007149,0.027930265264128167,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,10,0.4497200447928332,0.22562231507091154,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-0.9837994988189486,0.11478677376931636,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.3115151515151515,0.22562231507091154,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
-1.4321639570488645,-0.8422947441725195,-0.22790055668167178,-0.1305912387211806,-0.6942317924844275,10,0.3061505507955936,0.2233469676014478,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
-0.5354350405890327,1.16954326088682,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,13,0.24808612440191388,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,<=50K,0
-0.6848898599990046,-0.25563693355897676,-0.22790055668167178,-0.1305912387211806,2.518294297086328,13,0.25173320583313413,0.22632740108839536,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-1.1332543182289205,0.22091577643948906,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.12241452089489235,0.22632740108839536,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
3.051480625250294,-0.6180601913816254,-0.22790055668167178,-0.1305912387211806,-1.7087137155067713,10,0.3061505507955936,0.2233469676014478,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,<=50K,0
-0.8343446794089766,0.2425623485036154,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.04028066528066528,0.05049088359046283,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
0.1371116467558411,-1.5110416060466323,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,12,0.12971859986273165,0.22562231507091154,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
2.1547517087904624,0.2313482081832789,-0.22790055668167178,-0.1305912387211806,-3.2304366000402873,6,0.30801041507122073,0.22632740108839536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-1.5068913667538504,1.1662620150099572,-0.22790055668167178,-0.1305912387211806,-1.5396333950030474,7,0.03782937646751892,0.2233469676014478,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,<=50K,0
-0.5354350405890327,-0.6066433858747767,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,4,0.0967741935483871,0.22562231507091154,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-1.5068913667538504,2.490389487171551,-0.22790055668167178,-0.1305912387211806,-0.8633121129881515,9,0.24142857142857144,0.22562231507091154,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
1.0338405632156729,0.846639714434032,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,13,0.04028066528066528,0.2336448598130841,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
0.585476104985757,-1.3237789737094465,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.039832285115303984,0.2264423360245153,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,<=50K,0
1.5569324311505746,-0.2784222909568378,-0.22790055668167178,-0.1305912387211806,0.6584107715453643,9,0.24808612440191388,0.2264423360245153,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
0.436021285575785,1.4939716216000323,6.6335116136151635,-0.1305912387211806,-0.01791051046953158,9,0.2149094781682641,0.22562231507091154,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,>50K,1
1.1085679729206588,1.5196618466712335,-0.22790055668167178,-0.1305912387211806,-0.44061131172884155,9,0.24808612440191388,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,<=50K,0
0.8096583341007149,0.7667220758860916,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.30213903743315507,0.22679653934435878,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-0.3859802211790608,0.12800826450843944,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,14,0.3076571079926785,0.2264423360245153,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.6101624502940187,-1.2975676095872142,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,5,0.25173320583313413,0.22632740108839536,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
0.36129387587079903,2.143233673399481,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,16,0.30655261952039103,0.22679653934435878,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,>50K,1
1.4074776117406027,0.5905288230217337,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,11,0.3076571079926785,0.2264423360245153,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-0.08707058235911685,0.9452218515874206,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.22240802675585283,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,<=50K,0
-0.7596172697039907,0.22945666644249924,-0.22790055668167178,-0.1305912387211806,-1.2860129142474614,10,0.11812023708721422,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,<=50K,0
-0.6101624502940187,-0.6855863013828255,-0.22790055668167178,6.933270994323791,-0.44061131172884155,9,0.245014245014245,0.2233469676014478,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,<=50K,0
-0.3112528114740748,0.36199004769824916,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,13,0.30809399477806787,0.2264423360245153,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-0.6848898599990046,-0.7064511648704052,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,10,0.06700379266750948,0.22562231507091154,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
-0.08707058235911685,0.1341075215501371,-0.22790055668167178,-0.1305912387211806,0.6584107715453643,10,0.2535688361964675,0.22679653934435878,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
0.7349309243957289,-0.17073952185673894,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,12,0.43911685994647637,0.35051546391752575,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,<=50K,0
-0.46070763088404676,0.5850472122627397,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.036929570034291745,0.22632740108839536,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,<=50K,0
2.8272983961353364,-0.6233970412931108,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,14,0.4497200447928332,0.22562231507091154,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
0.436021285575785,0.09163468889110007,6.958787706462476,-0.1305912387211806,1.6728926945677083,13,0.45048845470692717,0.22632740108839536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
0.6602035146907429,-0.3828527663495757,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,14,0.3076571079926785,0.2264423360245153,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,<=50K,0
-1.3574365473438785,-0.004698829764320862,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,10,0.27,0.2233469676014478,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,<=50K,0
-0.6848898599990046,-0.8237364035219109,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.22240802675585283,0.2264423360245153,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,<=50K,0
-0.46070763088404676,1.2437187191502506,3.4496326812744127,-0.1305912387211806,-0.01791051046953158,9,0.21611876988335102,0.2233469676014478,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-0.6101624502940187,0.05900559386265105,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,7,0.059076923076923075,0.22632740108839536,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,<=50K,0
-0.5354350405890327,0.00461411809206876,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.13066728667751687,0.2264423360245153,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,<=50K,0
0.28656646616581305,-0.618562028986322,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.06700379266750948,0.22562231507091154,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
-1.0585269085239346,2.350811078003714,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,13,0.2535688361964675,0.22679653934435878,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,<=50K,0
-0.012343172654130874,-1.1915061619792122,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,15,0.30801041507122073,0.22632740108839536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,>50K,1
-0.7596172697039907,1.8247791103267923,1.7161024452763831,-0.1305912387211806,-1.2860129142474614,10,0.25173320583313413,0.22632740108839536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,<=50K,0
-0.16179799206410284,-0.829218014280905,-0.22790055668167178,-0.1305912387211806,-0.01791051046953158,9,0.12241452089489235,0.22632740108839536,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,<=50K,0
1.1085679729206588,-0.8988672833788988,-0.22790055668167178,-0.1305912387211806,0.8274910920490883,5,0.059076923076923075,0.22632740108839536,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,<=50K,0
