Date,Low,Open,Volume,High,Close,Adjusted Close,Log_Close,BoxCox_Close,Log_Diff1,day_sin,day_cos,month_sin,month_cos,is_holiday,roll_7_mean,roll_7_std,roll_7_min,roll_7_max,roll_7_skew,roll_30_mean,roll_30_std,roll_30_min,roll_30_max,roll_30_skew,roll_90_mean,roll_90_std,roll_90_min,roll_90_max,roll_90_skew,lag_1,lag_2,trend,seasonal,resid,target
2006-09-01,9.40999984741211,9.43000030517578,56800,9.59000015258789,9.550000190734863,9.550000190734863,2.256541174464876,5.928002608528734,0.012645045457285509,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,9.084285599844796,0.33405894575526335,8.699999809265137,9.550000190734863,0.15856274910372495,9.241333262125652,0.36285013620944584,8.5600004196167,10.079999923706056,0.6396057847858604,9.178888861338297,0.6916605204610038,7.989999771118164,10.960000038146973,0.6859728939326784,0.03452345542208546,-0.00983078973743945,2.228420090168311,-0.00788471398092471,0.03600579827748961,-0.005249375858380478
2006-09-05,9.449999809265137,9.460000038146973,5600,9.539999961853027,9.5,9.5,2.2512917986064953,5.899405097575334,-0.005249375858380478,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,9.198571341378349,0.3170926662834703,8.729999542236328,9.550000190734863,-0.3154107157719259,9.257999928792318,0.3628659780904297,8.5600004196167,10.079999923706056,0.5222942838124156,9.16266663869222,0.6660647589628401,7.989999771118164,10.949999809265137,0.6268364431643086,0.012645045457285509,0.03452345542208546,2.226799168461006,-0.009944798759222368,0.034437428904711895,0.0031528910398028742
2006-09-06,9.34000015258789,9.390000343322754,1800,9.630000114440918,9.529999732971191,9.529999732971191,2.254444689646298,5.916567850444283,0.0031528910398028742,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,9.3128570829119,0.258889676259367,8.869999885559082,9.550000190734863,-0.6733543249128198,9.275666586558025,0.3627736270462466,8.5600004196167,10.079999923706056,0.4013764492128366,9.146888860066731,0.6395410108999305,7.989999771118164,10.90999984741211,0.5380575500076227,-0.005249375858380478,0.012645045457285509,2.2262881514941886,-0.01156927795112355,0.03972581610323316,-0.012671752264513891
2006-09-07,9.0,9.0,3300,9.40999984741211,9.40999984741211,9.40999984741211,2.2417729373817843,5.847835439208437,-0.012671752264513891,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,9.38999993460519,0.17019609734950947,9.109999656677246,9.550000190734863,-0.751046510093819,9.282999928792318,0.36320554082547185,8.5600004196167,10.079999923706056,0.34056486906167205,9.130222193400066,0.6120310426639296,7.989999771118164,10.59000015258789,0.4268748336667157,0.0031528910398028742,-0.005249375858380478,2.2248744599564807,-0.013800960526457625,0.030699437951761218,-0.0010632886877131043
2006-09-08,9.239999771118164,9.43000030517578,15900,9.449999809265137,9.399999618530272,9.399999618530272,2.240709648694071,5.842097826134148,-0.0010632886877131043,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,9.41857133592878,0.14837224614250538,9.109999656677246,9.550000190734863,-1.3884918093613647,9.296333249409994,0.3597842421577079,8.5600004196167,10.079999923706056,0.2555160143428816,9.117888853285049,0.5948571744947305,7.989999771118164,10.59000015258789,0.38753400900800544,-0.012671752264513891,0.0031528910398028742,2.2226951492299483,-0.013563615857610314,0.03157811532173324,-0.037944869906560985
2006-09-11,8.869999885559082,8.880000114440918,14900,9.100000381469728,9.050000190734863,9.050000190734863,2.20276477878751,5.640318327852053,-0.037944869906560985,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,9.409999983651298,0.16941068041233587,9.050000190734863,9.550000190734863,-1.5346258121674086,9.289666589101156,0.36251497953592554,8.5600004196167,10.079999923706056,0.2949740951377902,9.105888854132758,0.585022613926061,7.989999771118164,10.59000015258789,0.41077397627387313,-0.0010632886877131043,-0.012671752264513891,2.2220208713361584,-0.008625386050257615,-0.010630706498390626,0.006607894797994618
2006-09-12,9.100000381469728,9.100000381469728,1900,9.1899995803833,9.109999656677246,9.109999656677246,2.209372673585505,5.675044333910487,0.006607894797994618,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,9.364285605294365,0.20296609915211242,9.050000190734863,9.550000190734863,-0.7296516215164429,9.291333230336507,0.36153630655000596,8.5600004196167,10.079999923706056,0.2879962883990062,9.095999961429172,0.5772091015313574,7.989999771118164,10.59000015258789,0.4373758893826705,-0.037944869906560985,-0.0010632886877131043,2.2218734867643155,-0.013560810671493485,0.0010599974926827974,0.015250877938829177
2006-09-13,8.84000015258789,9.09000015258789,10500,9.25,9.25,9.25,2.224623551524334,5.755853099985778,0.015250877938829177,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,9.321428435189384,0.18836381356144344,9.050000190734863,9.529999732971191,-0.3734741625695222,9.266333230336507,0.3358620597992645,8.5600004196167,10.079999923706056,0.25724814722081457,9.08433329264323,0.5630376115375695,7.989999771118164,10.59000015258789,0.42350619619287033,0.006607894797994618,-0.037944869906560985,2.221982236654,-0.003954913130221911,0.006596228000555833,0.02666824708216131
2006-09-14,9.260000228881836,9.260000228881836,7800,9.5,9.5,9.5,2.2512917986064953,5.899405097575334,0.02666824708216131,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,9.321428435189384,0.18836381356144344,9.050000190734863,9.529999732971191,-0.37347416256952226,9.274999904632569,0.33850328496523946,8.5600004196167,10.079999923706056,0.1846866457423694,9.085111067030166,0.5635685756565262,7.989999771118164,10.59000015258789,0.4200731537726372,0.015250877938829177,0.006607894797994618,2.224365292097626,-0.0021507621884876947,0.029077268697357214,0.02494929554878622
2006-09-15,9.5,9.5,5800,9.75,9.739999771118164,9.739999771118164,2.2762410941552815,6.036336273584753,0.02494929554878622,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,9.351428440638951,0.237446672002529,9.050000190734863,9.739999771118164,0.26572793110217896,9.294333235422771,0.3481347478087055,8.5600004196167,10.079999923706056,0.08498769393235188,9.084444395701091,0.562748289946948,7.989999771118164,10.59000015258789,0.4201301309378224,0.02666824708216131,0.015250877938829177,2.228107072267481,-0.0017149608737822306,0.04984898276158281,0.001026190854474418
2006-09-18,9.109999656677246,9.109999656677246,10600,9.75,9.75,9.75,2.277267285009756,6.042023599958185,0.001026190854474418,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,9.39999989100865,0.28201652137580485,9.050000190734863,9.75,0.10064636849728376,9.309999910990397,0.3579057709582139,8.5600004196167,10.079999923706056,0.01694170417535478,9.075111060672336,0.5441563709708992,7.989999771118164,10.43000030517578,0.2977971162857372,0.02494929554878622,0.02666824708216131,2.231813355624752,-0.003347409862465874,0.04880133924746968,-0.015504146799536045
2006-09-19,9.579999923706056,9.579999923706056,1500,9.6899995803833,9.600000381469728,9.600000381469728,2.26176313821022,5.956563028958281,-0.015504146799536045,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,9.428571428571429,0.29197196693265703,9.050000190734863,9.75,-0.1697142755399737,9.329999923706055,0.35674776168140077,8.5600004196167,10.079999923706056,-0.11228719742698669,9.067111068301731,0.5307769267220449,7.989999771118164,10.43000030517578,0.23151218907608934,0.001026190854474418,0.02494929554878622,2.2352314389889583,0.0027069716196372086,0.02382472760162443,-0.06342804118688417
2006-09-20,9.0,9.600000381469728,12200,9.600000381469728,9.010000228881836,9.010000228881836,2.1983350970233357,5.617135770765571,-0.06342804118688417,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,9.42285714830671,0.3008717536722851,9.010000228881836,9.75,-0.21964961248194334,9.318999926249186,0.36148495462869434,8.5600004196167,10.079999923706056,-0.039380643695478106,9.052222177717422,0.5128785752346247,7.989999771118164,10.43000030517578,0.16736132365653947,-0.015504146799536045,0.001026190854474418,2.2382294398670535,-0.0007633791858796296,-0.0391309636578381,0.001109287801047909
2006-09-21,9.020000457763672,9.239999771118164,2100,9.25,9.020000457763672,9.020000457763672,2.1994443848243836,5.622933935795736,0.001109287801047909,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,9.410000119890485,0.31790969727679935,9.010000228881836,9.75,-0.249809341910448,9.312999947865803,0.3650049344191135,8.5600004196167,10.079999923706056,-0.006153707451545827,9.042888853285048,0.5056050811536195,7.989999771118164,10.43000030517578,0.184305171932949,-0.06342804118688417,-0.015504146799536045,2.241454609352489,0.01220004950592063,-0.05421027403402595,0.024097476058447587
2006-09-22,9.100000381469728,9.5,1800,9.5,9.239999771118164,9.239999771118164,2.2235418608828312,5.750091031068672,0.024097476058447587,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,9.408571515764509,0.3187698353528392,9.010000228881836,9.75,-0.23781110768537284,9.303333282470703,0.3628938406957433,8.5600004196167,10.079999923706056,0.06725297834674684,9.036666626400418,0.49959308179770584,7.989999771118164,10.43000030517578,0.18998344919849663,0.001109287801047909,-0.06342804118688417,2.2445640991053923,0.010815286639814056,-0.03183752486237516,0.0
2006-09-25,9.039999961853027,9.539999961853027,7200,9.5600004196167,9.239999771118164,9.239999771118164,2.2235418608828312,5.750091031068672,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,9.371428625924247,0.32147715136252164,9.010000228881836,9.75,0.11438029159232252,9.279999955495198,0.3424757773041544,8.5600004196167,10.079999923706056,0.06268697897584603,9.028222179412841,0.4894472279255701,7.989999771118164,10.43000030517578,0.16876041106401038,0.024097476058447587,0.001109287801047909,2.2476597869195527,0.008230558001296587,-0.03234848403801806,-0.029656155043028765
2006-09-26,8.770000457763672,9.0600004196167,18400,9.1899995803833,8.970000267028809,8.970000267028809,2.1938857058398025,5.59392768768203,-0.029656155043028765,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,9.261428696768624,0.30569197471889004,8.970000267028809,9.75,0.6345749249453996,9.272666645050048,0.3467974913020708,8.5600004196167,10.079999923706056,0.1004666455455864,9.011999956766765,0.4661031115822259,7.989999771118164,10.079999923706056,-0.006920828092984005,0.0,0.024097476058447587,2.2511928949737756,0.0073283234655795145,-0.06463551259955266,0.03612871482853253
2006-09-27,9.1899995803833,9.1899995803833,8000,9.390000343322754,9.300000190734863,9.300000190734863,2.230014420668335,5.784639778088875,0.03612871482853253,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,9.197143009730748,0.22156368360107656,8.970000267028809,9.600000381469728,0.7083032486530124,9.27066666285197,0.3464493080879985,8.5600004196167,10.079999923706056,0.11783994648259534,9.005888843536377,0.4585367072080557,7.989999771118164,10.079999923706056,-0.03322871120977118,-0.029656155043028765,0.0,2.2546346813369325,0.0031497814187116074,-0.027770042087309068,0.0021481752849821234
2006-09-28,9.300000190734863,9.300000190734863,4700,9.350000381469728,9.31999969482422,9.31999969482422,2.232162595953317,5.796143371019975,0.0021481752849821234,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,9.157142911638532,0.15063335372203027,8.970000267028809,9.31999969482422,-0.20787962042674712,9.245333321889241,0.3112237605698414,8.5600004196167,9.800000190734863,-0.20514458595204255,9.01233328713311,0.4588334868043735,7.989999771118164,10.079999923706056,-0.06971515078712612,0.03612871482853253,-0.029656155043028765,2.259332404110143,0.012669007971158231,-0.039838816127983914,-0.0021481752849821234
2006-09-29,9.289999961853027,9.289999961853027,8500,9.399999618530272,9.300000190734863,9.300000190734863,2.230014420668335,5.784639778088875,-0.0021481752849821234,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,9.198571477617536,0.14311149154284716,8.970000267028809,9.31999969482422,-0.8362893249347292,9.228666655222575,0.29337198012637483,8.5600004196167,9.75,-0.30818404019650264,9.024111069573296,0.4523444017001349,7.989999771118164,10.079999923706056,-0.092180093374987,0.0021481752849821234,0.03612871482853253,2.2660166357119804,0.007772785312473549,-0.043775000356118976,-0.0010758719488279667
2006-10-02,9.15999984741211,9.300000190734863,26800,9.489999771118164,9.289999961853027,9.289999961853027,2.228938548719507,5.778885408045438,-0.0010758719488279667,0.0,1.0,-1.0,-1.8369701987210297e-16,0,9.237142835344587,0.12175296383066286,8.970000267028809,9.31999969482422,-1.780557514019239,9.23233331044515,0.2934301581140669,8.5600004196167,9.75,-0.3456508950802919,9.029555511474609,0.4525654609232481,7.989999771118164,10.079999923706056,-0.12467612663989527,-0.0021481752849821234,0.0021481752849821234,2.274449674410858,0.002403630712492902,-0.047914756403843864,-0.02506938234931111
2006-10-03,9.050000190734863,9.390000343322754,2700,9.390000343322754,9.0600004196167,9.0600004196167,2.203869166370196,5.646110133272431,-0.02506938234931111,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,9.21142864227295,0.13885570478013223,8.970000267028809,9.31999969482422,-0.9660287572807932,9.22599999109904,0.295081500042803,8.5600004196167,9.75,-0.28137404132353827,9.029888852437336,0.4525768402829089,7.989999771118164,10.079999923706056,-0.1268852823851066,-0.0010758719488279667,-0.0021481752849821234,2.2848254566452324,0.005967382183467725,-0.0869236724585042,0.02506938234931111
2006-10-04,9.1899995803833,9.289999961853027,8400,9.300000190734863,9.289999961853027,9.289999961853027,2.228938548719507,5.778885408045438,0.02506938234931111,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,9.218571526663643,0.1418246791964504,8.970000267028809,9.31999969482422,-1.040842780076796,9.234333324432374,0.293171499202904,8.5600004196167,9.75,-0.36434428914960565,9.033222187889947,0.45338381345841555,7.989999771118164,10.079999923706056,-0.14624800968133733,-0.02506938234931111,-0.0010758719488279667,2.2953535526300772,0.01163236309936729,-0.07804736700993749,0.033865638537120546
2006-10-05,9.34000015258789,9.34000015258789,16900,9.75,9.609999656677246,9.609999656677246,2.2628041872566276,5.962270248029705,0.033865638537120546,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,9.310000010899135,0.1599997778734687,9.0600004196167,9.609999656677246,0.4991891518476946,9.269333299001058,0.2717876129775108,8.699999809265137,9.75,-0.22418303403207063,9.04199996524387,0.45684354879118777,7.989999771118164,10.079999923706056,-0.17703538566949173,0.02506938234931111,-0.02506938234931111,2.30511740647235,0.010944503773023166,-0.053257722988745676,0.009321678589321536
2006-10-06,9.619999885559082,9.65999984741211,14400,9.770000457763672,9.699999809265137,9.699999809265137,2.272125865845949,6.013573016098798,0.009321678589321536,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,9.367142813546318,0.21707998548113394,9.0600004196167,9.699999809265137,0.3678277504302315,9.302666632334391,0.2606481561394003,8.729999542236328,9.75,-0.12287391220863512,9.050111071268718,0.4620021794895211,7.989999771118164,10.079999923706056,-0.19145583918708273,0.033865638537120546,0.02506938234931111,2.3148436968142,0.009198308208473581,-0.05191613917672435,0.008213590897217404
2006-10-09,9.649999618530272,9.729999542236328,15100,9.979999542236328,9.779999732971191,9.779999732971191,2.2803394567431665,6.059076369853135,0.008213590897217404,0.0,1.0,-1.0,-1.8369701987210297e-16,0,9.43285710471017,0.26480876949568527,9.0600004196167,9.779999732971191,0.06248612209363052,9.33766663869222,0.2514328358386378,8.869999885559082,9.779999732971191,0.08988887985122636,9.059777736663818,0.4680990908560931,7.989999771118164,10.079999923706056,-0.20324313356154997,0.009321678589321536,0.033865638537120546,2.3245524521224117,0.004884356843267855,-0.049097352222513026,-0.006153810798719572
2006-10-10,9.619999885559082,9.779999732971191,39900,9.84000015258789,9.720000267028809,9.720000267028809,2.274185645944447,6.024957818780429,-0.006153810798719572,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,9.492857115609306,0.2769904731607646,9.0600004196167,9.779999732971191,-0.43970350093635396,9.365999984741212,0.2447179314779739,8.970000267028809,9.779999732971191,0.12111348543769057,9.067777739630806,0.4731908414456435,7.989999771118164,10.079999923706056,-0.21704820551988363,0.008213590897217404,0.009321678589321536,2.3344514602526556,0.003405005232078492,-0.06367081954028715,0.03338700753923085
2006-10-11,9.770000457763672,9.770000457763672,25200,10.050000190734863,10.050000190734863,10.050000190734863,2.307572653483678,6.211975509282904,0.03338700753923085,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,9.601428576878138,0.32840152741394224,9.0600004196167,10.050000190734863,-0.45919313834408293,9.394333330790202,0.2724686620518988,8.970000267028809,10.050000190734863,0.33206001194040385,9.080666626824273,0.4839695061864333,7.989999771118164,10.079999923706056,-0.18821635785109295,-0.006153810798719572,0.008213590897217404,2.3450921354657996,-0.00928652282896081,-0.02823295915316104,0.006940999067250431
2006-10-12,9.989999771118164,10.029999732971191,5700,10.18000030517578,10.119999885559082,10.119999885559082,2.3145136525509282,6.251448737204159,0.006940999067250431,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,9.752857072012764,0.2775917289795835,9.289999961853027,10.119999885559082,-0.2231490129091591,9.428000005086263,0.29738393528145485,8.970000267028809,10.119999885559082,0.4486811948460551,9.095111073387994,0.4953678189630926,7.989999771118164,10.119999885559082,-0.15751065154656685,0.03338700753923085,-0.006153810798719572,2.3573492587665608,-0.007593865265800736,-0.035241740949831804,0.01081088266542407
2006-10-13,10.0,10.100000381469728,17200,10.329999923706056,10.229999542236328,10.229999542236328,2.3253245352163523,6.313341768661343,0.01081088266542407,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,9.887142726353236,0.24136513892210695,9.609999656677246,10.229999542236328,0.30096543354411537,9.454666646321614,0.3314828183869165,8.970000267028809,10.229999542236328,0.5746687616982115,9.110444397396511,0.5088694031361778,7.989999771118164,10.229999542236328,-0.10963458152476119,0.006940999067250431,0.03338700753923085,2.3694365039555882,-0.005546936854073854,-0.038565031885162096,0.03552950188937887
2006-10-16,9.920000076293944,10.0,14300,10.949999809265137,10.600000381469728,10.600000381469728,2.360854037105731,6.520331960396535,0.03552950188937887,0.0,1.0,-1.0,-1.8369701987210297e-16,0,10.02857140132359,0.32682463350217605,9.699999809265137,10.600000381469728,0.5946994225129102,9.489666652679443,0.39183457868361266,8.970000267028809,10.600000381469728,0.9500180514929454,9.1299999554952,0.5316668439630357,7.989999771118164,10.600000381469728,0.042824036561305234,0.01081088266542407,0.006940999067250431,2.3791312723608447,-0.00788471398092471,-0.01039252127418878,-0.0018886178867254522
2006-10-17,10.479999542236328,10.68000030517578,7100,10.68000030517578,10.579999923706056,10.579999923706056,2.3589654192190057,6.509189371749474,-0.0018886178867254522,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0,10.154285703386579,0.3479395470408097,9.720000267028809,10.600000381469728,0.1308526110523162,9.525666650136312,0.43952700453880045,8.970000267028809,10.600000381469728,0.9580159277520512,9.150111060672335,0.5517499893251822,7.989999771118164,10.600000381469728,0.1365187520447064,0.03552950188937887,0.01081088266542407,2.3872638616345716,-0.009944798759222368,-0.018353643656343524,-0.005687168395785758
2006-10-18,10.420000076293944,10.510000228881836,72400,10.729999542236328,10.520000457763672,10.520000457763672,2.35327825082322,6.4757312850139135,-0.005687168395785758,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0,10.260000092642647,0.327057624794828,9.720000267028809,10.600000381469728,-0.41087702778062557,9.558666674296061,0.47555218508354213,8.970000267028809,10.600000381469728,0.8648829347859204,9.175111060672336,0.5622971424575871,7.989999771118164,10.600000381469728,0.20146650795717236,-0.0018886178867254522,0.03552950188937887,2.3938206706477434,-0.01156927795112355,-0.028973141873399895,0.07152449177426634
2006-10-19,10.40999984741211,10.40999984741211,18900,11.4399995803833,11.300000190734863,11.300000190734863,2.4248027425974863,6.9071156453869555,0.07152449177426634,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,10.485714367457799,0.4233146967682838,10.050000190734863,11.300000190734863,0.934891903599026,9.621666685740154,0.57082569017028,8.970000267028809,11.300000190734863,1.158159921699003,9.20644440121121,0.6004068148223661,7.989999771118164,11.300000190734863,0.5262886365797897,-0.005687168395785758,-0.0018886178867254522,2.3994862110592785,-0.013800960526457625,0.039117492064665416,0.03393099699113522
2006-10-20,11.100000381469728,11.100000381469728,12900,11.6899995803833,11.6899995803833,11.6899995803833,2.4587337395886215,7.120022022430315,0.03393099699113522,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0,10.719999994550433,0.5702922846866195,10.119999885559082,11.6899995803833,0.7392516751513446,9.69800001780192,0.6823761333867782,8.970000267028809,11.6899995803833,1.3130484409729124,9.242777729034424,0.6492364074906498,7.989999771118164,11.6899995803833,0.8998062373971173,0.07152449177426634,-0.005687168395785758,2.4039551404255466,-0.013563615857610314,0.06834221502068524,0.03198927023699216
2006-10-23,11.029999732971191,11.789999961853027,30300,12.06999969482422,12.06999969482422,12.06999969482422,2.4907230098256137,7.32578213285792,0.03198927023699216,0.0,1.0,-1.0,-1.8369701987210297e-16,0,10.998571395874023,0.69169894948844,10.229999542236328,12.06999969482422,0.48284506870380767,9.798666667938232,0.7966729068225088,8.970000267028809,12.06999969482422,1.38199794804386,9.280333285861545,0.7116596113505365,7.989999771118164,12.06999969482422,1.237565315984621,0.03393099699113522,0.07152449177426634,2.406161945408106,-0.008625386050257615,0.09318645046776527,0.05323836678426064
